adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/cy55KbP1mkPi3F2kd9Y54YR4JfJ.jpg,"[53, 27]",534205,en,Face of Evil,"On July 4th, private Jay Williams returns home from the Middle East, but a mysterious epidemic breaks out and infects his friends at his party. On the road to salvation, Jay is joined by his ex-sergeant, who reveals chilling secrets leading to a conspiracy. The night has just begun, as they embark on a survival quest for the ultimate truth.",58.014,/cmxq0reISn0fqtEnQJbDj0PDF9L.jpg,2016-09-22,Face of Evil,False,6.6,9
False,/dT1bXXEd7cfuVsB7CMvOKYiRZWl.jpg,[35],1007826,en,The Underdoggs,"Jaycen 'Two Js' Jennings is a washed-up former pro football star who has hit rock bottom. When sentenced to community service coaching the Underdoggs, an unruly pee-wee football team in his hometown, he sees it mostly as an opportunity to rebuild his public image. But in the process, he may just turn his life around and rediscover his love of the game.",57.976,/wj1VRcVsh39nkxLkZP8tuGd96tc.jpg,2024-01-25,The Underdoggs,False,6.8,129
False,/wH4M4wvSR2kQqomE3N9dTStJre8.jpg,[35],10393,en,The Replacements,"Maverick old-guard coach Jimmy McGinty is hired in the wake of a players' strike to help the Washington Sentinels advance to the playoffs. But that impossible dream hinges on whether his replacements can hunker down and do the job. So, McGinty dusts off his secret dossier of ex-players who never got a chance (or screwed up the one they were given) and knits together a bad-dream team of guys who just may give the Sentinels their title shot.",57.969,/6qerI41HqkdRlio1sG0d5HLZcFN.jpg,2000-08-11,The Replacements,False,6.6,881
False,/5Lbm0gpFDRAPIV1Cth6ln9iL1ou.jpg,"[18, 37]",68718,en,Django Unchained,"With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.",57.963,/7oWY8VDWW7thTzWh3OKYRkWUlD5.jpg,2012-12-25,Django Unchained,False,8.177,25394
False,/qX5T5GVAcq2UKaaiAx5SZp1AtlY.jpg,"[80, 28, 878]",198184,en,Chappie,"Every child comes into the world full of promise, and none more so than Chappie: he is gifted, special, a prodigy. Like any child, Chappie will come under the influence of his surroundings—some good, some bad—and he will rely on his heart and soul to find his way in the world and become his own man. But there's one thing that makes Chappie different from any one else: he is a robot.",57.933,/hpnuXlKKWznTgbheGe4iQXzkuwJ.jpg,2015-03-04,Chappie,False,6.8,7624
False,/iMujahWfsIB7eO8J1oatK6NGpAQ.jpg,[27],863851,es,Mírame,"Lalo is a teenager tormented by the recent death of his dad, and being forced to move to an old house with his grandmother Elena. After taking his dad's old wristwatch, the ghost of a young girl begins to haunt him. Now, Lalo's life is in danger as he tries to unfold the mysterious ghost who keeps frightening him, hoping to stop her from dragging him for good.",57.901,/cF0pwv6ce82pPVCIEzB5ArnuIZx.jpg,2021-08-20,Mírame,False,6.8,65
False,/lrpOFWJcEAeGxHzZKMoP4n0M85I.jpg,[35],1074049,es,Ocho apellidos marroquís,"Follows the Díaz-Aguirre family, whose perfect universe turns upside down after the death of the patriarch, who in his will asks his wife to recover the 'Sardinete', his first fishing boat which is rusting in a Moroccan port.",57.871,/g5nUFZUekNT6Wo2ZiSQmnM6yWMy.jpg,2023-12-01,A Moroccan Affair,False,5.8,12
False,/ihZtk1FxpfqkdMoxYYjLVj2FXtV.jpg,"[18, 28, 10752]",517093,ru,Балканский рубеж,"After the NATO bombing of Yugoslavia in 1999, the Yugoslav army pulls out of Kosovo region, leaving Serbian people at the mercy of the Albanian UCK. A small band of soldiers must take over the Slatina airport, and hold it until the Russian peacekeepers arrive.",57.855,/okiB4NUriKKbGjAtVSzveicPTtu.jpg,2019-03-21,Balkan Line,False,7.5,465
False,/nWs0auTqn2UaFGfTKtUE5tlTeBu.jpg,"[10751, 35, 14]",668482,en,Roald Dahl's Matilda the Musical,"An extraordinary young girl discovers her superpower and summons the remarkable courage, against all odds, to help others change their stories, whilst also taking charge of her own destiny. Standing up for what's right, she's met with miraculous results.",57.773,/ga8R3OiOMMgSvZ4cOj8x7prUNYZ.jpg,2022-11-25,Roald Dahl's Matilda the Musical,False,6.8,685
False,/lyf1jjoMD1Pe7KD6KKEqL4Owgeb.jpg,[35],11397,en,Not Another Teen Movie,"On a bet, a gridiron hero at John Hughes High School sets out to turn a bespectacled plain Jane into a beautiful and popular prom queen in this outrageous send-up of the teen movies of the 1980s and '90s.",57.739,/9ZaGxvj1mqdKVLpSloq4mzS7SK6.jpg,2001-12-07,Not Another Teen Movie,False,5.8,1960
False,/AuMXdzUnN9eaQ4SA3kxyjCfDCJT.jpg,[18],235260,en,Son of God,"In the Holy Land, the Roman occupation has produced a cauldron of oppression, anxiety and excessive taxes levied upon the Jewish people. Fearing the wrath of Roman governor Pontius Pilate , Jewish high priest Caiaphas tries to keep control of his people. That control is threatened when Jesus arrives in Jerusalem, performing miracles and spreading messages of love and hope. Those who fear that Jesus will inspire a revolution decide that he must die.",57.697,/7xWa1p2qMn4rxGIvRDDebJrXMiI.jpg,2014-02-28,Son of God,False,6.9,280
False,/jncviKGvFlxdeh6vYWe9g4LmG3j.jpg,"[27, 53]",23823,en,Wrong Turn 3: Left for Dead,"A group of people find themselves trapped in the backwoods of West Virginia, fighting for their lives against a group of vicious and horribly disfigured inbred cannibals.",57.64,/84s4LMWuGbm4xPWW5PSbHyQhh33.jpg,2009-10-20,Wrong Turn 3: Left for Dead,False,5.6,1085
False,/fxYazFVeOCHpHwuqGuiqcCTw162.jpg,"[14, 16, 10751]",8392,ja,となりのトトロ,"Two sisters move to the country with their father in order to be closer to their hospitalized mother, and discover the surrounding trees are inhabited by Totoros, magical spirits of the forest. When the youngest runs away from home, the older sister seeks help from the spirits to find her.",57.617,/rtGDOeG9LzoerkDGZF9dnVeLppL.jpg,1988-04-16,My Neighbor Totoro,False,8.1,7541
False,/r2GAjd4rNOHJh6i6Y0FntmYuPQW.jpg,"[28, 12, 53]",370172,en,No Time to Die,"Bond has left active service and is enjoying a tranquil life in Jamaica. His peace is short-lived when his old friend Felix Leiter from the CIA turns up asking for help. The mission to rescue a kidnapped scientist turns out to be far more treacherous than expected, leading Bond onto the trail of a mysterious villain armed with dangerous new technology.",57.614,/eqWaeh21e4ZgHjwpULZVHCGIq9X.jpg,2021-09-29,No Time to Die,False,7.4,5847
False,/kIMYSzp1fH1H9adKplekLD9BuNi.jpg,"[16, 28, 878, 12]",1003581,en,Justice League: Warworld,"Until now, the Justice League has been a loose association of superpowered individuals. But when they are swept away to Warworld, a place of unending brutal gladiatorial combat, Batman, Superman, Wonder Woman and the others must somehow unite to form an unbeatable resistance able to lead an entire planet to freedom.",57.553,/pHdSS5G3wDwJp6jWgMpbSjNiTbr.jpg,2023-07-25,Justice League: Warworld,False,7.1,215
False,/mtiV9I1OswrwfMT2yWa3HRDgQXP.jpg,"[16, 18, 10751]",779047,en,Us Again,"In a vibrant city pulsating with rhythm and movement, an elderly man and his young-at-heart wife rekindle their youthful passion for life and each other on one magical night.",57.526,/zKnenwvQB6xA4mxc8zxL2S8qVbR.jpg,2021-03-05,Us Again,False,7.8,298
False,/jmg9qYhzPZdYuNaOZr5xrQPK6cQ.jpg,"[28, 12, 14]",311324,en,The Great Wall,European mercenaries searching for black powder become embroiled in the defense of the Great Wall of China against a horde of monstrous creatures.,57.489,/p70dq1YxabemdZDm5K6Q8G10wSn.jpg,2016-12-16,The Great Wall,False,6.0,4896
False,/8ln5VUVk7gnNGIb2VNgw8nICDVt.jpg,"[16, 35, 10751]",35,en,The Simpsons Movie,"After Homer accidentally pollutes the town's water supply, Springfield is encased in a gigantic dome by the EPA and the Simpsons are declared fugitives.",57.481,/gzb6P78zeFTnv9eoFYnaJ2YrZ5q.jpg,2007-07-25,The Simpsons Movie,False,7.0,7672
False,/wD2kUCX1Bb6oeIb2uz7kbdfLP6k.jpg,"[27, 53]",980078,en,Winnie the Pooh: Blood and Honey,"Christopher Robin is headed off to college and he has abandoned his old friends, Pooh and Piglet, which then leads to the duo embracing their inner monsters.",57.4,/wtFwgFFk1ze789ghcadWGEVjj3N.jpg,2023-01-27,Winnie the Pooh: Blood and Honey,False,5.2,1160
False,/cCKU3EuiSKt6xsOI6gg5kiFgZYm.jpg,"[28, 12, 53]",206647,en,Spectre,"A cryptic message from Bond’s past sends him on a trail to uncover a sinister organization. While M battles political forces to keep the secret service alive, Bond peels back the layers of deceit to reveal the terrible truth behind SPECTRE.",57.346,/672kUEMtTHcaVYSVY4eiHEliHFa.jpg,2015-10-26,Spectre,False,6.5,10150
False,/6ogNP2NPN7C1LccE8PhjGaNMvdM.jpg,[35],620725,en,Jexi,"Phil's new phone comes with an unexpected feature, Jexi...an A.I. determined to keep him all to herself in a comedy about what can happen when you love your phone more than all else.",57.278,/sizYjc8lAFStRZXtI1uRBDsOTt6.jpg,2019-10-10,Jexi,False,6.8,1139
False,/a2tys4sD7xzVaogPntGsT1ypVoT.jpg,"[53, 35, 80]",804150,en,Cocaine Bear,"Inspired by a true story, an oddball group of cops, criminals, tourists and teens converge in a Georgia forest where a 500-pound black bear goes on a murderous rampage after unintentionally ingesting cocaine.",57.206,/gOnmaxHo0412UVr1QM5Nekv1xPi.jpg,2023-02-22,Cocaine Bear,False,6.1,1788
False,/o8u0NyEigCEaZHBdCYTRfXR8U4i.jpg,[27],396422,en,Annabelle: Creation,"Several years after the tragic death of their little girl, a doll maker and his wife welcome a nun and several girls from a shuttered orphanage into their home, soon becoming the target of the doll maker's possessed creation—Annabelle.",57.185,/tb86j8jVCVsdZnzf8I6cIi65IeM.jpg,2017-08-03,Annabelle: Creation,False,6.6,5400
False,/3upEZ0ltY7WwOSFVXrtiP34D48p.jpg,"[53, 18, 10749]",290098,ko,아가씨,"In 1930s Korea, a swindler and a young woman pose as a Japanese count and a handmaiden to seduce a Japanese heiress and steal her fortune.",57.177,/dLlH4aNHdnmf62umnInL8xPlPzw.jpg,2016-06-01,The Handmaiden,False,8.2,3494
False,/cteybFaQme2gzW3qnflMk87pSCN.jpg,"[12, 10751, 9648, 878]",158852,en,Tomorrowland,"Bound by a shared destiny, a bright, optimistic teen bursting with scientific curiosity and a former boy-genius inventor jaded by disillusionment embark on a danger-filled mission to unearth the secrets of an enigmatic place somewhere in time and space that exists in their collective memory as ""Tomorrowland.""",57.137,/bvJJVbFxkEHjGCteuO7Kxym20CP.jpg,2015-05-19,Tomorrowland,False,6.262,6753
False,/A9vrM4JXuIWPDf7KJan9D3WfMIQ.jpg,"[16, 35, 10751, 27]",1150394,es,La Leyenda de los Chaneques,"Five years after giving up his powers and separating from his friends, Leo San Juan has started a new life trying to focus on his family and their bakery, staying away from danger and adventures. However, Leo knows that his plans are rarely fulfilled and this time is no exception: while traveling with Nando to Veracruz, things start to get weird, and from the depths of the Tuxtlas jungle, an ancient curse has returned and only Leo can face it.",57.085,/4f9ghI3utknpeBZSAzNuIKKATOA.jpg,2023-07-14,La Leyenda de los Chaneques,False,8.3,206
False,/jveu0Sngk31U9rRo8PjrfBUekEj.jpg,"[10749, 35]",738642,en,Sister of the Groom,"Audrey attempts to stop her brother from marrying a young French woman during their rescheduled wedding weekend in the Hamptons, which happens to be the same weekend she turns 40.",57.046,/9lcqeZEvmQwZmFyhNDGLASpPUhl.jpg,2020-12-18,Sister of the Groom,False,5.4,26
False,/sahEoCriObjyEVeSwO7pB4M4rmC.jpg,"[10751, 12, 14]",610411,et,Erik Kivisüda,"Erik is convinced he has a stone for a heart. That’s why he doesn’t mind that his parents have no time for him, or that he is bullied at school, or that he has no real friends. When his family moves to a villa they inherited, he is confronted by Maria whom Erik's parents want to kick out along with her father. Maria refuses to move and promises to make Erik's life a living hell. As a last attempt to defeat Erik, Maria goes to look for her mother who disappeared two years ago. Together they end up on a fantastical journey to the In-Between-World and Erik learns how hard it really is to wear a heart of stone.",56.965,/38Sq6aBAwx3hmUAuuyqZu8AjH3Y.jpg,2022-12-05,Erik Stoneheart,False,4.8,2
False,/n9wlAmb4vEgZHghtqsXXj95PocJ.jpg,"[10751, 35, 12]",643215,fr,Astérix & Obélix : L'Empire du Milieu,Gallic heroes and forever friends Asterix and Obelix journey to China to help Princess Sa See save the Empress and her land from a nefarious prince.,56.955,/ifOqT5SmA4ANjmyEacLw3KAFKUd.jpg,2023-02-01,Asterix & Obelix: The Middle Kingdom,False,4.9,856
False,/cqbzJdTTbzPN9ACI2NEOw3LrIsG.jpg,"[35, 10749]",232672,en,Blended,"After a divorced mom and widowed dad have a disastrous blind date and part ways, they unknowingly end up having to share the same romantic suite at an African resort for families during spring break.",56.901,/o2YrH9jS7CAfWjETHFeL0tth79E.jpg,2014-05-21,Blended,False,6.9,3347
False,/yFuKvT4Vm3sKHdFY4eG6I4ldAnn.jpg,"[28, 12, 878]",1771,en,Captain America: The First Avenger,"During World War II, Steve Rogers is a sickly man from Brooklyn who's transformed into super-soldier Captain America to aid in the war effort. Rogers must stop the Red Skull – Adolf Hitler's ruthless head of weaponry, and the leader of an organization that intends to use a mysterious device of untold powers for world domination.",56.862,/vSNxAJTlD0r02V9sPYpOjqDZXUK.jpg,2011-07-22,Captain America: The First Avenger,False,7.0,20789
False,/2X7BAu7x2oMB3cTMF38uJhGSqoB.jpg,"[36, 28, 18]",606870,en,The Survivor,"Harry Haft is a boxer who fought fellow prisoners in the concentration camps to survive. Haunted by the memories and his guilt, he attempts to use high-profile fights against boxing legends like Rocky Marciano as a way to find his first love again.",56.796,/oZWJ20tGWZ5xO9CrTCVavmDRy7J.jpg,2022-04-07,The Survivor,False,7.0,143
False,/jRJrQ72VLyEnVsvwfep8Xjlvu8c.jpg,"[80, 18, 28]",101,en,Léon: The Professional,"Léon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Léon's footsteps.",56.756,/yI6X2cCM5YPJtxMhUd3dPGqDAhw.jpg,1994-09-14,Léon: The Professional,False,8.3,14186
False,/b6qUGh2l5Kp9hzVJKodcROl7XgI.jpg,"[35, 18]",1030336,es,Fracasados,"Samuel Ordoñez Ybarra, author of the self-help book ""SOY"", ruined the lives of more than a million people with his philosophy ""make the impossible possible"". “Losers” is the story of four of them.",56.703,/jUbmcLvE4dK6bX0KiC44YZrFien.jpg,2022-10-14,Losers,False,8.0,2
False,/hSLJKdgzRRvVTOHTwr1qafHpw4n.jpg,"[27, 9648]",2667,en,The Blair Witch Project,"In October of 1994 three student filmmakers disappeared in the woods near Burkittsville, Maryland, while shooting a documentary. A year later their footage was found.",56.692,/9050VGrYjYrEjpOvDZVAngLbg1f.jpg,1999-07-14,The Blair Witch Project,False,6.3,4552
False,/hwwFyowfcbLRVmRBOkvnABBNIOs.jpg,"[10751, 16, 12, 35]",9487,en,A Bug's Life,"On behalf of ""oppressed bugs everywhere,"" an inventive ant named Flik hires a troupe of warrior bugs to defend his bustling colony from a horde of freeloading grasshoppers led by the evil-minded Hopper.",56.691,/Ah3J9OJVc2CNCuH2zMydXy9fmIC.jpg,1998-11-25,A Bug's Life,False,7.0,8786
False,/8YURPHUqD2ODIffxPf8sG5l5UC7.jpg,"[12, 36, 10752, 28]",652,en,Troy,"In year 1250 B.C. during the late Bronze age, two emerging nations begin to clash. Paris, the Trojan prince, convinces Helen, Queen of Sparta, to leave her husband Menelaus, and sail with him back to Troy. After Menelaus finds out that his wife was taken by the Trojans, he asks his brother Agamemnon to help him get her back. Agamemnon sees this as an opportunity for power. They set off with 1,000 ships holding 50,000 Greeks to Troy.",56.644,/a07wLy4ONfpsjnBqMwhlWTJTcm.jpg,2004-05-13,Troy,False,7.2,9728
False,/8VwWeOAgVZDgWYzmOeLswRGqIcg.jpg,"[35, 18]",935906,en,Scrapper,"A resourceful 12-year-old, who secretly lives alone in her flat in a working-class suburb of London, makes money stealing bikes with her best friend Ali and keeps the social workers off her back by pretending to live with an uncle. But when her estranged father turns up out of the blue, she's forced to confront reality.",56.629,/fezRPcjrd4whodnVVcFRCgDpK11.jpg,2023-08-25,Scrapper,False,6.6,53
False,/PwI3EfasE9fVuXsmMu9ffJh0Re.jpg,"[27, 9648, 53]",406563,en,Insidious: The Last Key,"Parapsychologist Elise Rainier and her team travel to Five Keys, NM, to investigate a man’s claim of a haunting. Terror soon strikes when Rainier realizes that the house he lives in was her family’s old home.",56.628,/nb9fc9INMg8kQ8L7sE7XTNsZnUX.jpg,2018-01-03,Insidious: The Last Key,False,6.3,2769
False,/lHzuvyrDtNjxWrTEpIphUG61Q2j.jpg,[28],832074,ru,Турист,Story of Russian military advisors in the Central African Republic,56.588,/5kB3jFJXFfwRFdPe341t7Pe55wT.jpg,2021-05-19,Tourist,False,6.7,29
False,/o1l6OCqA3pYDZHIc5L1s7CEzCMv.jpg,"[28, 35, 878]",608,en,Men in Black II,"Kay and Jay reunite to provide our best, last and only line of defense against a sinister seductress who levels the toughest challenge yet to the MIB's untarnished mission statement – protecting Earth from the scum of the universe. It's been four years since the alien-seeking agents averted an intergalactic disaster of epic proportions. Now it's a race against the clock as Jay must convince Kay – who not only has absolutely no memory of his time spent with the MIB, but is also the only living person left with the expertise to save the galaxy – to reunite with the MIB before the earth submits to ultimate destruction.",56.559,/enA22EPyzc2WQ1VVyY7zxresQQr.jpg,2002-07-03,Men in Black II,False,6.4,9523
False,/k0VC5O8PrrJRqqDDbHDiDo8qAE0.jpg,"[16, 28, 14, 12]",1034062,en,Mortal Kombat Legends: Cage Match,"In 1980s Hollywood, action star Johnny Cage is looking to become an A-list actor. But when his costar, Jennifer, goes missing from set, Johnny finds himself thrust into a world filled with shadows, danger, and deceit. As he embarks on a bloody journey, Johnny quickly discovers the City of Angels has more than a few devils in its midst.",56.543,/1eKWqTHp4OgKdx1QX1O9LxKHr1M.jpg,2023-10-17,Mortal Kombat Legends: Cage Match,False,6.8,85
False,/1n00NlOGRFZVs8coBxyZLm5l4EC.jpg,"[28, 12, 878]",335988,en,Transformers: The Last Knight,"Autobots and Decepticons are at war, with humans on the sidelines. Optimus Prime is gone. The key to saving our future lies buried in the secrets of the past, in the hidden history of Transformers on Earth.",56.542,/s5HQf2Gb3lIO2cRcFwNL9sn1o1o.jpg,2017-06-16,Transformers: The Last Knight,False,6.1,5921
False,/kODNw6GJNdgldUMEhKPlCw8wQCr.jpg,"[28, 18]",312221,en,Creed,"The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.",56.435,/1BfTsk5VWuw8FCocAhCyqnRbEzq.jpg,2015-11-25,Creed,False,7.4,7153
False,/zJvhLNd0EYH0yriSvBk6a145Z1c.jpg,"[878, 28, 53, 12]",294254,en,Maze Runner: The Scorch Trials,"Thomas and his fellow Gladers face their greatest challenge yet: searching for clues about the mysterious and powerful organization known as WCKD. Their journey takes them to the Scorch, a desolate landscape filled with unimaginable obstacles. Teaming up with resistance fighters, the Gladers take on WCKD’s vastly superior forces and uncover its shocking plans for them all.",56.431,/k9kPcaC5Tp35ZT1osl6AqqsvzBk.jpg,2015-09-09,Maze Runner: The Scorch Trials,False,6.7,9929
False,/7KsqfXDECZMryX1Rv4RKsT7SIjQ.jpg,"[28, 35]",390043,en,The Hitman's Bodyguard,"The world’s top bodyguard gets a new client, a hitman who must testify at the International Court of Justice. They must put their differences aside and work together to make it to the trial on time.",56.413,/5CGjlz2vyBhW5xHW4eNOZIdgzYq.jpg,2017-08-16,The Hitman's Bodyguard,False,6.9,5920
False,/nMKfeFtE9bML6yjdcymrt5vtaNz.jpg,"[12, 16, 10751]",10009,en,Brother Bear,"When an impulsive boy named Kenai is magically transformed into a bear, he must literally walk in another's footsteps until he learns some valuable life lessons. His courageous and often zany journey introduces him to a forest full of wildlife, including the lovable bear cub Koda, hilarious moose Rutt and Tuke, woolly mammoths and rambunctious rams.",56.399,/otptPbEY0vBostmo95xwiiumMJm.jpg,2003-10-23,Brother Bear,False,7.3,5153
False,/q6K5STh7XeV2CSKcKMMWJsuLeOR.jpg,[35],1042279,en,Who Invited Charlie?,"Phil Schreiber, a self-involved hedge fund manager living in New York City, escapes to the Hamptons with his wife and son at the beginning of the COVID-19 pandemic. Making an already fraught situation worse is the surprise arrival of Phil’s college roommate Charlie, an exemplar of Falstaffian excess.  As Charlie makes himself at home, secrets are revealed that threaten to do more harm than the virus they’re all trying to avoid.",56.272,/j2QL7wVZ5ay0CQXt6OlHiUGgD1.jpg,2023-02-03,Who Invited Charlie?,False,6.0,12
False,/nYDPmxvl0if5vHBBp7pDYGkTFc7.jpg,[27],709631,en,Cobweb,"Eight year old Peter is plagued by a mysterious, constant tapping from inside his bedroom wall—one that his parents insist is all in his imagination. As Peter's fear intensifies, he believes that his parents could be hiding a terrible, dangerous secret and questions their trustworthiness.",56.267,/2bHCUqQp8CoSVvwPc6sW6TIBXbN.jpg,2023-07-19,Cobweb,False,6.7,636
False,/nDP33LmQwNsnPv29GQazz59HjJI.jpg,"[28, 12, 14]",447404,en,Pokémon Detective Pikachu,"In a world where people collect pocket-size monsters (Pokémon) to do battle, a boy comes across an intelligent monster who seeks to be a detective.",56.253,/uhWvnFgg3BNlcUz0Re1HfQqIcCD.jpg,2019-05-03,Pokémon Detective Pikachu,False,6.94,6524
False,/hvdRLJSKy2a3Ulzrl1Wlnqq2pKZ.jpg,"[18, 14]",407439,en,Mary Magdalene,"In the first century, free-spirited Mary Magdalene flees the marriage her family has arranged for her, finding refuge and a sense of purpose in a radical new movement led by the charismatic, rabble-rousing preacher named Jesus.",56.183,/oLbqnVAmD8ISel1SLTY3Ek0TWz8.jpg,2018-03-15,Mary Magdalene,False,6.3,502
False,/lQZXovR65zUYfuj6TZj7pEuD0Gf.jpg,[18],50268,it,Capriccio,"After the renewed flings with their former lovers prove to be disastrously unlike the romantic memories, an unfaithful couple returns to each other.",56.14,/w72uIvkMIDq5sIUT1stTWDIudFw.jpg,1987-02-25,Love & Passion,False,5.3,43
False,/l8ubUlfzlB5R2j9cJ3CN7tj0gmd.jpg,"[28, 10749, 16]",317442,ja,THE LAST -NARUTO THE MOVIE-,"Two years after the events of the Fourth Great Ninja War, the moon that Hagoromo Otsutsuki created long ago to seal away the Gedo Statue begins to descend towards the world, threatening to become a meteor that would destroy everything on impact. Amidst this crisis, a direct descendant of Kaguya Otsutsuki named Toneri Otsutsuki attempts to kidnap Hinata Hyuga but ends up abducting her younger sister Hanabi. Naruto and his allies now mount a rescue mission before finding themselves embroiled in a final battle to decide the fate of everything.",56.097,/bAQ8O5Uw6FedtlCbJTutenzPVKd.jpg,2014-12-06,The Last: Naruto the Movie,False,7.7,1763
False,/sDiGcjWhSu42dCw0jQmBInAkDZ9.jpg,"[28, 53]",379149,en,The Foreigner,Quan is a humble London businessman whose long-buried past erupts in a revenge-fueled vendetta when the only person left for him to love – his teenage daughter – dies in an Irish Republican Army car bombing. His relentless search to find the terrorists leads to a cat-and-mouse conflict with a British government official whose own past may hold the clues to the identities of the elusive killers.,56.014,/rwM4hzrmc5HiWfQD9ls9DL4QgGl.jpg,2017-09-28,The Foreigner,False,7.0,2497
False,/mGr18hk6oDQyGjaSpbF7o5epoJV.jpg,"[28, 16, 878]",39104,ja,ドラゴンボールＺ 極限バトル！三大超サイヤ人,"Dr. Gero's Androids #13, #14, and #15 are awakened by the laboratory computers and immediately head to the mall where Goku is shopping. After Goku, Trunks, and Vegeta defeat #14 and #15, #13 absorbs their inner computers and becomes a super being greater than the original three separately were. Now it is up to Goku to stop him.",55.99,/uVJqC187rKxQ1sJsWlKjNfAzeTk.jpg,1992-07-11,Dragon Ball Z: Super Android 13!,False,6.8,514
False,/csu96RxWGh2tReD9gYQRdUOSuUE.jpg,"[28, 18, 10752]",1076487,en,Warhorse One,A gunned down Navy SEAL Master Chief must guide a child to safety through a gauntlet of hostile Taliban insurgents and survive the brutal Afghanistan wilderness.,55.955,/jP2ik17jvKiV5sGEknMFbZv7WAe.jpg,2023-06-30,Warhorse One,False,7.2,235
False,/v7aOvMWNz8Dzh0wp7jc9QJlZZ2y.jpg,"[35, 18, 10749]",283350,en,Before We Go,A woman who is robbed on her way to catch the 1:30 train to Boston is left stranded in New York City. She meets a man who helps her during the course of the night and the two form a romance.,55.919,/hbWU6Q6owywuCzLRSJ0Nzxh0E2E.jpg,2014-09-04,Before We Go,False,6.7,1734
False,/hfdds27YL5nTAhiOtjfNNxD3bJe.jpg,"[16, 10751, 35, 12]",80321,en,Madagascar 3: Europe's Most Wanted,"Animal pals Alex, Marty, Melman, and Gloria are still trying to make it back to New York's Central Park Zoo. They are forced to take a detour to Europe to find the penguins and chimps who broke the bank at a Monte Carlo casino. When French animal-control officer Capitaine Chantel DuBois picks up their scent, Alex and company are forced to hide out in a traveling circus.",55.918,/ekraj4ksvIKeuvQVEevEJkuybZd.jpg,2012-06-06,Madagascar 3: Europe's Most Wanted,False,6.6,5863
False,/1hJbE72WiRuWH11QPNiHsvt29xA.jpg,"[27, 28, 53]",442249,en,The First Purge,"To push the crime rate below one percent for the rest of the year, the New Founding Fathers of America test a sociological theory that vents aggression for one night in one isolated community. But when the violence of oppressors meets the rage of the others, the contagion will explode from the trial-city borders and spread across the nation.",55.88,/litjsBoiydO6JlO70uOX4N3WnNL.jpg,2018-07-04,The First Purge,False,6.0,3841
False,/ml8YBTJq7UkALfI022FWscCQuQW.jpg,"[14, 35, 10751]",642885,en,Hocus Pocus 2,"29 years since the Black Flame Candle was last lit, the 17th-century Sanderson sisters are resurrected, and they are looking for revenge. Now it's up to three high school students to stop the ravenous witches from wreaking a new kind of havoc on Salem before dawn on All Hallow's Eve.",55.877,/7ze7YNmUaX81ufctGqt0AgHxRtL.jpg,2022-09-30,Hocus Pocus 2,False,7.3,1559
False,/9nyToPG5mhfm4KiPGChu35jH9QZ.jpg,"[28, 878, 27]",315011,ja,シン・ゴジラ,"When a massive, gilled monster emerges from the deep and tears through the city, the government scrambles to save its citizens.  A rag-tag team of volunteers cuts through a web of red tape to uncover the monster's weakness and its mysterious ties to a foreign superpower.  But time is not on their side - the greatest catastrophe to ever befall the world is about to evolve right before their very eyes.",55.852,/jPNShaWZMpVF0iQ7j1dvTuZLD20.jpg,2016-07-29,Shin Godzilla,False,7.2,1148
False,/fMdtO9Vk5VG42xi6QUMlaobR44W.jpg,"[12, 16, 10751]",105864,en,The Good Dinosaur,An epic journey into the world of dinosaurs where an Apatosaurus named Arlo makes an unlikely human friend.,55.841,/8RSkxOO80btfKjyiC5ZiTaCHIT8.jpg,2015-11-14,The Good Dinosaur,False,6.7,5302
False,/3dPhs7hUnQLphDFzdkD407VZDYo.jpg,"[18, 12, 878]",286217,en,The Martian,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.",55.82,/5BHuvQ6p9kfc091Z8RiFNhCwL4b.jpg,2015-09-30,The Martian,False,7.7,19040
False,/h5BvesqaxL7V3vl1CmaR8waGyiM.jpg,"[12, 35, 14, 10751, 27]",442062,en,Goosebumps 2: Haunted Halloween,"Be careful what you wish for. With their after school junk business, best friends Sonny and Sam hope to find treasure in other people’s trash. But when cleaning out the old Stine house, they open a locked book that frees a supernatural nightmare – Slappy! Now, with the help of Sonny’s sister Sarah, they’re in a race against time to get the sinister dummy and all the creatures he’s brought to life back into the pages before he unleashes total pandemonium!",55.736,/t2wy38iiMpB8WsgJi3lYeDnGh2H.jpg,2018-10-11,Goosebumps 2: Haunted Halloween,False,6.1,1427
